75.364415	75.935271	ban
76.010881	76.638446	trai
76.676251	77.303815	len
77.341620	77.851988	ban
77.851988	78.381259	sil
78.400162	79.001263	A
79.001263	79.602363	len
79.602363	80.237489	B
80.309318	80.902858	B
80.933102	81.466154	nhay
81.560666	82.105059	ban
82.203352	82.785551	B
82.785551	83.360188	ban
83.394212	84.029338	A
84.048240	84.501901	ban
84.524584	85.144587	sil
85.189953	85.779712	B
85.749468	86.320325	trai
86.320325	86.978133	xuong
87.106671	87.658625	B
87.658625	88.286189	phai
88.369360	88.830582	ban
88.830582	89.133022	sil
89.133022	89.719001	trai
89.753026	90.350346	phai
90.407053	90.894739	nhay
90.894739	91.458035	xuong
91.458035	91.945720	sil
91.960842	92.629992	len
92.656455	93.159263	nhay
93.159263	93.828413	xuong
93.934267	94.474879	A
94.512684	95.041956	A
95.132688	95.684642	phai
95.699764	96.402938	xuong
96.482329	96.973795	ban
97.121235	97.567334	nhay
97.669408	98.191118	len
98.232704	98.799780	sil
98.830024	99.378197	A
99.378197	100.020884	trai
100.088933	100.656009	nhay
100.674912	101.283573	B
101.283573	101.854430	trai
101.831747	102.398823	trai
102.523580	103.052851	ban
103.120900	103.661512	nhay
103.699317	104.190783	ban
104.239930	104.818348	len
104.852372	105.370302	sil
105.400546	105.918475	trai
105.933597	106.557381	phai
106.542259	107.181165	phai
107.181165	107.816290	xuong
107.895681	108.417391	len
108.417391	109.029833	len
109.063857	109.578006	nhay
109.691422	110.303864	B
110.303864	110.878501	ban
110.920086	111.407772	B
111.407772	111.925701	sil
111.925701	112.470095	A
112.470095	113.124122	phai
113.180830	113.774370	B
113.774370	114.137298	sil
114.152420	114.779985	A
114.779985	115.411329	trai
115.430232	115.985966	A
115.985966	116.371578	sil
116.371578	116.984020	len
116.984020	117.539755	trai
117.539755	118.091709	trai
118.091709	118.628541	nhay
118.643663	119.093543	sil
119.093543	119.585009	A
119.585009	120.148305	trai
120.148305	120.772089	A
120.772089	120.998919	sil
120.998919	121.660508	phai
121.660508	122.299414	B
122.280511	122.771977	ban
122.771977	123.089540	sil
123.089540	123.671738	trai
123.671738	124.329546	xuong
124.374912	124.870159	phai
124.892842	125.463698	A
125.463698	125.890896	sil
125.890896	126.431508	nhay
126.450411	127.119561	len
127.119561	127.622368	ban
127.682856	128.197005	ban
128.344445	128.926643	A
128.949326	129.580671	phai
129.656281	130.128844	ban
130.196894	130.858482	xuong
130.952995	131.508730	A
131.489827	132.079586	trai
132.102269	132.586174	sil
132.601296	133.145689	A
133.160811	133.803498	A
133.822400	134.321427	nhay
134.321427	134.960333	nhay
134.990577	135.584117	phai
135.655946	136.287291	nhay
136.332657	136.926197	B
136.945099	137.561322	len
137.561322	138.064129	B
138.064129	138.638767	phai
138.638767	139.287483	sil
